incident_id,date,year,month,month_name,hour,time_slot,emirate,incident_type,road_type,vehicle_type,weather_condition,severity_score,fatalities,injuries,response_time_min,fine_aed
INC-02366,2022-03-05,2022,3,March,12,Midday (9-15),Fujairah,Speeding,Residential,Motorcycle,Clear,4,0,0,9.8,0
INC-02367,2021-12-05,2021,12,December,18,Evening Rush (15-19),Ras Al Khaimah,Tailgating,Urban Street,Sedan,Heatwave,2,0,3,18.8,600
INC-02368,2020-05-07,2020,5,May,8,Morning Rush (6-9),Ajman,Signal Violation,Urban Street,Sedan,Rain,2,0,2,10.5,1000
INC-02369,2021-04-20,2021,4,April,8,Morning Rush (6-9),Sharjah,Reckless Driving,Urban Street,SUV,Clear,2,0,0,11.1,3000
INC-02370,2020-02-21,2020,2,February,21,Night (19-24),Dubai,Wrong Way Driving,Urban Street,Truck,Clear,4,0,4,13.0,0
INC-02371,2023-08-14,2023,8,August,19,Night (19-24),Sharjah,Reckless Driving,Coastal Road,Motorcycle,Clear,2,0,1,16.7,800
INC-02372,2022-11-07,2022,11,November,16,Evening Rush (15-19),Ras Al Khaimah,Distracted Driving,Urban Street,SUV,Clear,3,0,3,16.1,600
INC-02373,2019-08-21,2019,8,August,23,Night (19-24),Dubai,Wrong Way Driving,Urban Street,SUV,Clear,2,0,0,5.6,600
INC-02374,2023-06-21,2023,6,June,4,Early Morning (0-6),Sharjah,Tailgating,Urban Street,Truck,Clear,4,0,7,10.6,0
INC-02375,2021-09-21,2021,9,September,13,Midday (9-15),Abu Dhabi,Pedestrian Accident,Highway,Sedan,Clear,3,0,3,10.8,1000
INC-02376,2022-08-17,2022,8,August,18,Evening Rush (15-19),Dubai,Speeding,Highway,Sedan,Fog,5,1,3,7.9,0
INC-02377,2019-11-23,2019,11,November,21,Night (19-24),Dubai,Vehicle Collision,Residential,SUV,Fog,3,0,0,9.0,800
INC-02378,2023-06-06,2023,6,June,7,Morning Rush (6-9),Abu Dhabi,Reckless Driving,Urban Street,Motorcycle,Sandstorm,5,0,10,12.5,0
INC-02379,2022-02-01,2022,2,February,15,Evening Rush (15-19),Abu Dhabi,DUI,Highway,SUV,Fog,3,0,6,11.5,400
INC-02380,2023-01-19,2023,1,January,15,Evening Rush (15-19),Abu Dhabi,Parking Violation,Coastal Road,Sedan,Clear,3,0,0,14.0,400
INC-02381,2023-10-27,2023,10,October,2,Early Morning (0-6),Dubai,Reckless Driving,Industrial Zone,Sedan,Clear,5,1,5,8.3,0
INC-02382,2022-05-17,2022,5,May,10,Midday (9-15),Sharjah,Vehicle Collision,Urban Street,Sedan,Fog,3,0,0,14.0,1000
INC-02383,2021-01-14,2021,1,January,6,Morning Rush (6-9),Abu Dhabi,Reckless Driving,Highway,Motorcycle,Fog,4,0,1,13.9,0
INC-02384,2021-03-23,2021,3,March,22,Night (19-24),Abu Dhabi,Distracted Driving,Urban Street,SUV,Heatwave,5,1,2,15.4,0
INC-02385,2020-04-28,2020,4,April,9,Midday (9-15),Abu Dhabi,Speeding,Coastal Road,Sedan,Clear,1,0,2,12.3,2000
INC-02386,2019-09-05,2019,9,September,16,Evening Rush (15-19),Ajman,Wrong Way Driving,Residential,Sedan,Clear,3,0,6,13.3,2000
INC-02387,2023-05-07,2023,5,May,5,Early Morning (0-6),Fujairah,Vehicle Collision,Highway,Sedan,Heatwave,5,0,4,2.4,0
INC-02388,2021-10-13,2021,10,October,8,Morning Rush (6-9),Dubai,Distracted Driving,Highway,SUV,Heatwave,5,0,3,5.5,0
INC-02389,2022-05-13,2022,5,May,17,Evening Rush (15-19),Dubai,Vehicle Collision,Highway,Truck,Sandstorm,2,0,2,5.9,800
INC-02390,2023-09-01,2023,9,September,5,Early Morning (0-6),Dubai,Signal Violation,Residential,SUV,Sandstorm,4,0,6,9.7,0
INC-02391,2023-07-09,2023,7,July,19,Night (19-24),Abu Dhabi,Wrong Way Driving,Industrial Zone,Sedan,Sandstorm,5,0,3,17.2,0
INC-02392,2021-05-16,2021,5,May,17,Evening Rush (15-19),Abu Dhabi,Reckless Driving,Urban Street,SUV,Sandstorm,3,0,0,13.0,600
INC-02393,2020-03-14,2020,3,March,14,Midday (9-15),Dubai,Distracted Driving,Highway,Bus,Heatwave,5,0,7,4.2,0
INC-02394,2021-04-16,2021,4,April,23,Night (19-24),Sharjah,Parking Violation,Highway,Sedan,Rain,2,0,4,12.9,400
INC-02395,2021-10-01,2021,10,October,23,Night (19-24),Dubai,Wrong Way Driving,Urban Street,Sedan,Clear,3,0,5,10.1,400
INC-02396,2020-10-10,2020,10,October,18,Evening Rush (15-19),Abu Dhabi,Signal Violation,Urban Street,Truck,Heatwave,3,0,3,13.0,3000
INC-02397,2020-05-19,2020,5,May,18,Evening Rush (15-19),Dubai,Signal Violation,Urban Street,SUV,Heatwave,5,0,2,9.8,0
INC-02398,2021-01-13,2021,1,January,22,Night (19-24),Abu Dhabi,Distracted Driving,Residential,Motorcycle,Heatwave,3,0,2,10.2,800
INC-02399,2019-02-13,2019,2,February,2,Early Morning (0-6),Dubai,Distracted Driving,Urban Street,Sedan,Rain,4,0,0,9.5,0
INC-02400,2023-09-20,2023,9,September,7,Morning Rush (6-9),Dubai,Parking Violation,Highway,Motorcycle,Clear,4,0,0,10.0,0
INC-02401,2022-11-15,2022,11,November,23,Night (19-24),Ajman,Parking Violation,Residential,SUV,Clear,5,1,10,13.0,0
INC-02402,2020-05-05,2020,5,May,4,Early Morning (0-6),Abu Dhabi,Reckless Driving,Highway,SUV,Sandstorm,3,0,3,15.3,800
INC-02403,2022-08-01,2022,8,August,7,Morning Rush (6-9),Fujairah,Speeding,Highway,SUV,Clear,5,2,5,8.9,0
INC-02404,2023-07-22,2023,7,July,14,Midday (9-15),Abu Dhabi,Parking Violation,Highway,Sedan,Clear,4,0,8,12.6,0
INC-02405,2023-11-11,2023,11,November,7,Morning Rush (6-9),Abu Dhabi,Signal Violation,Highway,SUV,Sandstorm,3,0,3,9.4,1000
INC-02406,2019-01-17,2019,1,January,11,Midday (9-15),Dubai,Reckless Driving,Highway,SUV,Clear,5,0,6,8.8,0
INC-02407,2020-06-07,2020,6,June,5,Early Morning (0-6),Dubai,Pedestrian Accident,Industrial Zone,Motorcycle,Clear,2,0,1,8.4,800
INC-02408,2020-03-06,2020,3,March,0,Early Morning (0-6),Sharjah,Signal Violation,Residential,Van,Heatwave,5,0,2,9.7,0
INC-02409,2021-06-17,2021,6,June,17,Evening Rush (15-19),Abu Dhabi,Speeding,Urban Street,Sedan,Clear,4,0,6,11.2,0
INC-02410,2023-06-05,2023,6,June,19,Night (19-24),Dubai,Wrong Way Driving,Residential,Sedan,Clear,1,0,0,6.0,1000
INC-02411,2021-08-22,2021,8,August,16,Evening Rush (15-19),Abu Dhabi,Vehicle Collision,Highway,Sedan,Sandstorm,5,2,5,10.0,0
INC-02412,2023-01-09,2023,1,January,17,Evening Rush (15-19),Sharjah,Reckless Driving,Urban Street,Van,Clear,3,0,6,17.1,400
INC-02413,2023-08-16,2023,8,August,11,Midday (9-15),Fujairah,Signal Violation,Residential,Bus,Clear,2,0,2,9.6,2000
INC-02414,2019-05-16,2019,5,May,10,Midday (9-15),Sharjah,Pedestrian Accident,Highway,SUV,Heatwave,2,0,4,7.7,3000
INC-02415,2023-07-24,2023,7,July,15,Evening Rush (15-19),Umm Al Quwain,Tailgating,Urban Street,SUV,Clear,3,0,2,11.7,1000
INC-02416,2022-11-24,2022,11,November,17,Evening Rush (15-19),Dubai,Wrong Way Driving,Urban Street,Sedan,Heatwave,1,0,0,4.8,3000
INC-02417,2022-08-06,2022,8,August,6,Morning Rush (6-9),Umm Al Quwain,Tailgating,Coastal Road,Motorcycle,Clear,2,0,3,11.7,3000
INC-02418,2019-10-06,2019,10,October,17,Evening Rush (15-19),Abu Dhabi,Parking Violation,Highway,SUV,Clear,1,0,0,11.2,3000
INC-02419,2020-09-17,2020,9,September,18,Evening Rush (15-19),Sharjah,Tailgating,Highway,SUV,Clear,2,0,0,9.2,400
INC-02420,2019-11-20,2019,11,November,19,Night (19-24),Sharjah,DUI,Highway,Truck,Heatwave,2,0,1,16.3,2000
INC-02421,2022-11-05,2022,11,November,6,Morning Rush (6-9),Abu Dhabi,Pedestrian Accident,Coastal Road,Sedan,Clear,3,0,2,8.7,1000
INC-02422,2021-09-06,2021,9,September,0,Early Morning (0-6),Dubai,Wrong Way Driving,Highway,Truck,Heatwave,5,0,2,10.7,0
INC-02423,2020-06-17,2020,6,June,18,Evening Rush (15-19),Ras Al Khaimah,DUI,Urban Street,Sedan,Sandstorm,2,0,4,10.3,800
INC-02424,2023-06-26,2023,6,June,16,Evening Rush (15-19),Dubai,Vehicle Collision,Residential,Motorcycle,Clear,2,0,0,6.5,1000
INC-02425,2021-01-22,2021,1,January,12,Midday (9-15),Abu Dhabi,Distracted Driving,Urban Street,Sedan,Fog,3,0,3,16.3,2000
INC-02426,2020-04-04,2020,4,April,13,Midday (9-15),Sharjah,DUI,Highway,Sedan,Clear,1,0,0,12.7,2000
INC-02427,2022-08-18,2022,8,August,18,Evening Rush (15-19),Abu Dhabi,Tailgating,Highway,Sedan,Clear,3,0,1,11.8,400
INC-02428,2021-08-05,2021,8,August,14,Midday (9-15),Ajman,Pedestrian Accident,Highway,Sedan,Clear,2,0,1,9.4,400
INC-02429,2021-04-01,2021,4,April,6,Morning Rush (6-9),Abu Dhabi,DUI,Industrial Zone,Truck,Clear,3,0,4,13.3,800
INC-02430,2019-11-02,2019,11,November,7,Morning Rush (6-9),Sharjah,Pedestrian Accident,Highway,Sedan,Clear,1,0,1,10.1,600
INC-02431,2022-03-07,2022,3,March,20,Night (19-24),Abu Dhabi,Signal Violation,Highway,SUV,Sandstorm,2,0,4,11.7,1000
INC-02432,2023-05-03,2023,5,May,21,Night (19-24),Dubai,Wrong Way Driving,Residential,Sedan,Fog,5,0,7,11.4,0
INC-02433,2023-08-22,2023,8,August,10,Midday (9-15),Sharjah,Speeding,Residential,Motorcycle,Clear,4,0,1,11.5,0
INC-02434,2020-04-04,2020,4,April,16,Evening Rush (15-19),Dubai,Pedestrian Accident,Urban Street,SUV,Clear,4,0,3,7.7,0
INC-02435,2023-11-01,2023,11,November,18,Evening Rush (15-19),Fujairah,Pedestrian Accident,Residential,Truck,Clear,4,0,4,10.4,0
INC-02436,2020-08-12,2020,8,August,6,Morning Rush (6-9),Fujairah,Pedestrian Accident,Highway,Sedan,Clear,4,0,6,15.2,0
INC-02437,2019-09-24,2019,9,September,18,Evening Rush (15-19),Ras Al Khaimah,Pedestrian Accident,Residential,SUV,Heatwave,3,0,1,11.3,2000
INC-02438,2020-03-17,2020,3,March,13,Midday (9-15),Sharjah,Wrong Way Driving,Highway,Bus,Heatwave,5,1,4,5.7,0
INC-02439,2023-01-28,2023,1,January,10,Midday (9-15),Dubai,Signal Violation,Urban Street,Sedan,Fog,5,1,6,2.2,0
INC-02440,2020-01-05,2020,1,January,8,Morning Rush (6-9),Fujairah,Parking Violation,Highway,SUV,Fog,3,0,1,11.2,400
INC-02441,2020-08-17,2020,8,August,16,Evening Rush (15-19),Dubai,Signal Violation,Highway,Truck,Clear,5,0,3,5.8,0
INC-02442,2022-06-19,2022,6,June,8,Morning Rush (6-9),Fujairah,Pedestrian Accident,Urban Street,SUV,Clear,3,0,1,13.5,800
INC-02443,2022-04-08,2022,4,April,19,Night (19-24),Abu Dhabi,Tailgating,Highway,Sedan,Clear,4,0,7,12.6,0
INC-02444,2019-06-25,2019,6,June,9,Midday (9-15),Sharjah,Signal Violation,Urban Street,Sedan,Clear,1,0,0,15.4,800
INC-02445,2022-11-20,2022,11,November,12,Midday (9-15),Ajman,Speeding,Highway,Motorcycle,Fog,3,0,1,9.5,3000
INC-02446,2021-02-24,2021,2,February,16,Evening Rush (15-19),Abu Dhabi,Parking Violation,Urban Street,SUV,Clear,4,0,4,12.4,0
INC-02447,2019-05-30,2019,5,May,21,Night (19-24),Dubai,Vehicle Collision,Urban Street,SUV,Fog,2,0,0,7.2,400
INC-02448,2020-11-12,2020,11,November,12,Midday (9-15),Dubai,DUI,Highway,Van,Heatwave,5,0,7,5.7,0
INC-02449,2020-12-26,2020,12,December,17,Evening Rush (15-19),Dubai,Parking Violation,Highway,Motorcycle,Clear,5,0,10,11.9,0
INC-02450,2023-07-02,2023,7,July,5,Early Morning (0-6),Sharjah,DUI,Residential,SUV,Heatwave,3,0,5,13.3,400
INC-02451,2019-01-11,2019,1,January,6,Morning Rush (6-9),Abu Dhabi,DUI,Highway,Sedan,Fog,3,0,4,9.9,1000
INC-02452,2020-09-11,2020,9,September,21,Night (19-24),Sharjah,Signal Violation,Coastal Road,SUV,Sandstorm,5,1,10,10.7,0
INC-02453,2021-01-29,2021,1,January,8,Morning Rush (6-9),Abu Dhabi,Speeding,Urban Street,Truck,Fog,2,0,4,10.2,400
INC-02454,2022-04-03,2022,4,April,6,Morning Rush (6-9),Dubai,Reckless Driving,Urban Street,SUV,Sandstorm,3,0,1,10.8,2000
INC-02455,2021-10-06,2021,10,October,20,Night (19-24),Abu Dhabi,Reckless Driving,Coastal Road,SUV,Heatwave,5,0,7,13.6,0
INC-02456,2019-09-28,2019,9,September,19,Night (19-24),Sharjah,Speeding,Urban Street,SUV,Clear,1,0,2,10.5,2000
INC-02457,2021-06-05,2021,6,June,11,Midday (9-15),Dubai,Speeding,Industrial Zone,SUV,Clear,2,0,0,7.0,800
INC-02458,2019-04-01,2019,4,April,12,Midday (9-15),Umm Al Quwain,Speeding,Industrial Zone,SUV,Clear,5,0,7,16.0,0
INC-02459,2023-11-21,2023,11,November,19,Night (19-24),Abu Dhabi,Parking Violation,Highway,SUV,Rain,5,1,4,11.1,0
INC-02460,2023-03-12,2023,3,March,12,Midday (9-15),Dubai,Signal Violation,Highway,Motorcycle,Clear,2,0,3,8.3,800
INC-02461,2023-12-01,2023,12,December,23,Night (19-24),Ajman,Reckless Driving,Residential,Van,Clear,2,0,2,19.3,2000
INC-02462,2020-10-03,2020,10,October,16,Evening Rush (15-19),Dubai,Pedestrian Accident,Highway,Sedan,Clear,3,0,1,7.9,800
INC-02463,2023-02-18,2023,2,February,8,Morning Rush (6-9),Dubai,Pedestrian Accident,Urban Street,Van,Fog,5,0,2,8.6,0
INC-02464,2022-02-12,2022,2,February,21,Night (19-24),Sharjah,Vehicle Collision,Residential,SUV,Fog,5,1,10,9.2,0
INC-02465,2022-07-27,2022,7,July,19,Night (19-24),Ajman,Reckless Driving,Urban Street,Sedan,Clear,4,0,0,9.4,0
INC-02466,2020-01-22,2020,1,January,7,Morning Rush (6-9),Sharjah,Wrong Way Driving,Urban Street,SUV,Fog,2,0,1,10.8,600
INC-02467,2019-03-15,2019,3,March,16,Evening Rush (15-19),Sharjah,Speeding,Highway,Motorcycle,Rain,3,0,1,9.9,3000
INC-02468,2021-08-14,2021,8,August,16,Evening Rush (15-19),Sharjah,Tailgating,Highway,SUV,Sandstorm,4,0,7,13.7,0
INC-02469,2019-03-25,2019,3,March,17,Evening Rush (15-19),Sharjah,Wrong Way Driving,Highway,Truck,Heatwave,3,0,5,9.9,2000
INC-02470,2021-09-20,2021,9,September,15,Evening Rush (15-19),Dubai,Parking Violation,Urban Street,Sedan,Sandstorm,4,0,1,6.7,0
INC-02471,2023-09-29,2023,9,September,15,Evening Rush (15-19),Abu Dhabi,Parking Violation,Urban Street,Truck,Clear,4,0,2,11.6,0
INC-02472,2019-09-11,2019,9,September,11,Midday (9-15),Ras Al Khaimah,Signal Violation,Urban Street,SUV,Clear,2,0,1,19.5,800
INC-02473,2020-01-05,2020,1,January,22,Night (19-24),Abu Dhabi,DUI,Highway,SUV,Fog,5,0,8,10.1,0
INC-02474,2023-08-12,2023,8,August,9,Midday (9-15),Dubai,Signal Violation,Urban Street,Motorcycle,Sandstorm,3,0,5,2.4,2000
INC-02475,2020-03-10,2020,3,March,19,Night (19-24),Ajman,DUI,Urban Street,Truck,Rain,3,0,0,8.2,2000
INC-02476,2023-04-20,2023,4,April,19,Night (19-24),Ajman,Tailgating,Residential,Truck,Clear,3,0,3,10.2,400
INC-02477,2020-05-19,2020,5,May,19,Night (19-24),Abu Dhabi,Vehicle Collision,Highway,Bus,Fog,5,0,10,14.1,0
INC-02478,2019-07-13,2019,7,July,14,Midday (9-15),Dubai,Tailgating,Residential,Motorcycle,Sandstorm,5,3,0,0.7,0
INC-02479,2020-08-05,2020,8,August,9,Midday (9-15),Ras Al Khaimah,Pedestrian Accident,Highway,Truck,Sandstorm,5,0,10,15.4,0
INC-02480,2019-09-07,2019,9,September,11,Midday (9-15),Sharjah,Vehicle Collision,Highway,Sedan,Heatwave,3,0,4,11.4,400
INC-02481,2023-09-11,2023,9,September,17,Evening Rush (15-19),Dubai,Speeding,Residential,Bus,Clear,2,0,0,9.9,400
INC-02482,2021-07-31,2021,7,July,10,Midday (9-15),Sharjah,Reckless Driving,Residential,SUV,Clear,4,0,7,10.7,0
INC-02483,2021-07-18,2021,7,July,19,Night (19-24),Sharjah,Vehicle Collision,Highway,Motorcycle,Clear,4,0,4,13.3,0
INC-02484,2022-05-01,2022,5,May,7,Morning Rush (6-9),Umm Al Quwain,Parking Violation,Coastal Road,Bus,Clear,4,0,5,11.6,0
INC-02485,2019-03-31,2019,3,March,23,Night (19-24),Sharjah,Speeding,Highway,Sedan,Rain,4,0,7,9.5,0
INC-02486,2020-10-27,2020,10,October,21,Night (19-24),Dubai,Speeding,Urban Street,Motorcycle,Sandstorm,5,0,9,10.4,0
INC-02487,2019-09-22,2019,9,September,9,Midday (9-15),Abu Dhabi,Wrong Way Driving,Urban Street,Truck,Heatwave,2,0,0,12.4,3000
INC-02488,2020-08-02,2020,8,August,14,Midday (9-15),Dubai,Parking Violation,Residential,SUV,Heatwave,2,0,0,8.7,3000
INC-02489,2019-05-25,2019,5,May,4,Early Morning (0-6),Dubai,Pedestrian Accident,Highway,Truck,Heatwave,3,0,4,6.0,1000
INC-02490,2019-07-09,2019,7,July,15,Evening Rush (15-19),Dubai,DUI,Residential,Sedan,Sandstorm,3,0,1,5.9,600
INC-02491,2023-04-28,2023,4,April,8,Morning Rush (6-9),Dubai,Pedestrian Accident,Highway,Truck,Heatwave,4,0,1,8.9,0
INC-02492,2019-02-12,2019,2,February,17,Evening Rush (15-19),Sharjah,DUI,Urban Street,Motorcycle,Sandstorm,5,0,2,15.4,0
INC-02493,2021-03-06,2021,3,March,18,Evening Rush (15-19),Dubai,Distracted Driving,Urban Street,Motorcycle,Clear,4,0,4,5.8,0
INC-02494,2022-08-18,2022,8,August,11,Midday (9-15),Dubai,Signal Violation,Coastal Road,Sedan,Heatwave,4,0,2,10.3,0
INC-02495,2019-09-04,2019,9,September,16,Evening Rush (15-19),Abu Dhabi,Reckless Driving,Highway,Sedan,Heatwave,2,0,3,10.5,3000
INC-02496,2023-07-10,2023,7,July,7,Morning Rush (6-9),Dubai,DUI,Urban Street,Sedan,Heatwave,5,1,10,8.5,0
INC-02497,2022-05-20,2022,5,May,13,Midday (9-15),Dubai,Signal Violation,Industrial Zone,SUV,Sandstorm,2,0,0,4.5,800
INC-02498,2021-11-15,2021,11,November,21,Night (19-24),Dubai,Speeding,Highway,SUV,Clear,2,0,3,7.2,1000
INC-02499,2021-09-02,2021,9,September,16,Evening Rush (15-19),Ras Al Khaimah,Wrong Way Driving,Urban Street,Sedan,Sandstorm,3,0,4,12.1,1000
INC-02500,2019-07-04,2019,7,July,17,Evening Rush (15-19),Dubai,Pedestrian Accident,Coastal Road,Sedan,Sandstorm,5,0,5,5.7,0
INC-02501,2022-06-11,2022,6,June,21,Night (19-24),Abu Dhabi,DUI,Highway,Sedan,Clear,2,0,3,13.1,400
INC-02502,2019-03-24,2019,3,March,2,Early Morning (0-6),Ras Al Khaimah,Vehicle Collision,Highway,SUV,Clear,4,0,7,16.6,0
INC-02503,2022-10-17,2022,10,October,18,Evening Rush (15-19),Abu Dhabi,Tailgating,Highway,Bus,Clear,2,0,1,10.5,1000
INC-02504,2021-12-15,2021,12,December,22,Night (19-24),Abu Dhabi,Reckless Driving,Highway,Truck,Fog,4,0,8,12.1,0
INC-02505,2019-06-21,2019,6,June,12,Midday (9-15),Dubai,Reckless Driving,Highway,Truck,Clear,2,0,3,2.1,400
INC-02506,2023-06-30,2023,6,June,15,Evening Rush (15-19),Dubai,Vehicle Collision,Urban Street,SUV,Sandstorm,4,0,2,7.7,0
INC-02507,2019-09-19,2019,9,September,19,Night (19-24),Dubai,Pedestrian Accident,Coastal Road,Sedan,Sandstorm,5,0,4,6.9,0
INC-02508,2023-09-20,2023,9,September,14,Midday (9-15),Abu Dhabi,Signal Violation,Residential,SUV,Clear,2,0,3,6.3,800
INC-02509,2022-03-10,2022,3,March,18,Evening Rush (15-19),Sharjah,Tailgating,Urban Street,Bus,Sandstorm,2,0,0,11.0,400
INC-02510,2021-11-17,2021,11,November,18,Evening Rush (15-19),Abu Dhabi,Distracted Driving,Highway,SUV,Fog,2,0,3,12.0,1000
INC-02511,2019-07-13,2019,7,July,7,Morning Rush (6-9),Sharjah,Tailgating,Urban Street,SUV,Sandstorm,4,0,4,11.9,0
INC-02512,2020-12-28,2020,12,December,12,Midday (9-15),Umm Al Quwain,Wrong Way Driving,Highway,Sedan,Clear,2,0,0,16.1,2000
INC-02513,2019-02-03,2019,2,February,17,Evening Rush (15-19),Abu Dhabi,Vehicle Collision,Industrial Zone,SUV,Clear,1,0,2,12.0,1000
INC-02514,2020-01-03,2020,1,January,9,Midday (9-15),Abu Dhabi,Pedestrian Accident,Coastal Road,Sedan,Fog,5,2,6,11.5,0
INC-02515,2019-04-03,2019,4,April,16,Evening Rush (15-19),Abu Dhabi,Pedestrian Accident,Highway,SUV,Clear,1,0,2,16.1,800
INC-02516,2020-10-04,2020,10,October,8,Morning Rush (6-9),Dubai,Pedestrian Accident,Urban Street,Sedan,Clear,3,0,3,12.0,3000
INC-02517,2021-07-10,2021,7,July,4,Early Morning (0-6),Abu Dhabi,Parking Violation,Urban Street,Sedan,Heatwave,3,0,2,8.7,800
INC-02518,2023-11-20,2023,11,November,7,Morning Rush (6-9),Abu Dhabi,Parking Violation,Urban Street,Van,Clear,4,0,3,13.6,0
INC-02519,2020-01-15,2020,1,January,5,Early Morning (0-6),Sharjah,Tailgating,Urban Street,Motorcycle,Fog,2,0,4,16.1,800
INC-02520,2023-11-21,2023,11,November,0,Early Morning (0-6),Dubai,Vehicle Collision,Highway,Sedan,Heatwave,4,0,6,10.7,0
INC-02521,2021-12-30,2021,12,December,16,Evening Rush (15-19),Abu Dhabi,Vehicle Collision,Urban Street,Sedan,Clear,1,0,1,11.6,400
INC-02522,2019-01-28,2019,1,January,14,Midday (9-15),Ras Al Khaimah,Vehicle Collision,Industrial Zone,Motorcycle,Fog,2,0,3,11.9,1000
INC-02523,2022-11-17,2022,11,November,19,Night (19-24),Sharjah,Speeding,Highway,Sedan,Clear,3,0,5,12.3,3000
INC-02524,2022-05-17,2022,5,May,17,Evening Rush (15-19),Abu Dhabi,Parking Violation,Highway,SUV,Sandstorm,5,0,4,11.5,0
INC-02525,2022-06-20,2022,6,June,9,Midday (9-15),Sharjah,DUI,Urban Street,Sedan,Heatwave,4,0,5,13.5,0
INC-02526,2022-11-15,2022,11,November,6,Morning Rush (6-9),Ras Al Khaimah,Tailgating,Highway,SUV,Clear,4,1,6,9.8,0
INC-02527,2023-07-06,2023,7,July,0,Early Morning (0-6),Dubai,Signal Violation,Highway,Sedan,Heatwave,3,0,1,12.8,600
INC-02528,2019-01-29,2019,1,January,21,Night (19-24),Abu Dhabi,Distracted Driving,Residential,Van,Clear,2,0,0,9.7,3000
INC-02529,2020-01-21,2020,1,January,19,Night (19-24),Dubai,Parking Violation,Urban Street,Sedan,Fog,5,3,3,8.6,0
INC-02530,2021-09-12,2021,9,September,5,Early Morning (0-6),Sharjah,Pedestrian Accident,Industrial Zone,Motorcycle,Clear,4,1,3,12.0,0
INC-02531,2021-06-11,2021,6,June,3,Early Morning (0-6),Abu Dhabi,Reckless Driving,Highway,Truck,Clear,5,0,8,16.2,0
INC-02532,2020-01-26,2020,1,January,5,Early Morning (0-6),Sharjah,Distracted Driving,Urban Street,Van,Rain,1,0,1,9.2,600
INC-02533,2021-08-28,2021,8,August,17,Evening Rush (15-19),Abu Dhabi,Tailgating,Highway,Motorcycle,Sandstorm,3,0,0,12.6,600
INC-02534,2019-11-09,2019,11,November,20,Night (19-24),Dubai,Tailgating,Industrial Zone,Sedan,Fog,5,1,7,10.0,0
INC-02535,2021-09-20,2021,9,September,9,Midday (9-15),Dubai,DUI,Urban Street,Sedan,Clear,3,0,6,9.8,1000
INC-02536,2022-04-13,2022,4,April,15,Evening Rush (15-19),Dubai,Pedestrian Accident,Highway,SUV,Clear,2,0,2,8.7,2000
INC-02537,2023-08-26,2023,8,August,23,Night (19-24),Dubai,DUI,Industrial Zone,SUV,Sandstorm,5,0,0,11.4,0
INC-02538,2020-11-14,2020,11,November,13,Midday (9-15),Sharjah,Signal Violation,Highway,Sedan,Clear,1,0,2,9.5,3000
INC-02539,2021-06-03,2021,6,June,22,Night (19-24),Dubai,Speeding,Highway,SUV,Heatwave,5,0,7,2.4,0
INC-02540,2023-02-18,2023,2,February,21,Night (19-24),Sharjah,Signal Violation,Highway,SUV,Clear,3,0,5,11.0,2000
INC-02541,2020-08-18,2020,8,August,4,Early Morning (0-6),Dubai,Pedestrian Accident,Urban Street,Bus,Heatwave,1,0,1,3.9,1000
INC-02542,2021-11-17,2021,11,November,23,Night (19-24),Dubai,Signal Violation,Coastal Road,SUV,Clear,3,0,4,11.5,3000
INC-02543,2023-07-31,2023,7,July,6,Morning Rush (6-9),Sharjah,Reckless Driving,Residential,Sedan,Clear,4,1,3,7.9,0
INC-02544,2023-01-02,2023,1,January,6,Morning Rush (6-9),Dubai,Signal Violation,Urban Street,Sedan,Clear,1,0,0,9.4,1000
INC-02545,2022-03-26,2022,3,March,17,Evening Rush (15-19),Sharjah,Vehicle Collision,Urban Street,Sedan,Heatwave,2,0,0,13.2,800
INC-02546,2022-08-20,2022,8,August,17,Evening Rush (15-19),Dubai,Distracted Driving,Urban Street,SUV,Clear,3,0,3,1.2,400
INC-02547,2021-10-10,2021,10,October,17,Evening Rush (15-19),Abu Dhabi,Parking Violation,Highway,Truck,Sandstorm,4,0,5,6.8,0
INC-02548,2021-07-07,2021,7,July,22,Night (19-24),Sharjah,Reckless Driving,Highway,Sedan,Clear,4,0,0,12.9,0
INC-02549,2019-11-27,2019,11,November,19,Night (19-24),Dubai,Vehicle Collision,Residential,Sedan,Clear,2,0,1,6.0,1000
INC-02550,2020-12-05,2020,12,December,17,Evening Rush (15-19),Abu Dhabi,DUI,Urban Street,Sedan,Clear,3,0,4,12.1,600
INC-02551,2022-04-18,2022,4,April,6,Morning Rush (6-9),Abu Dhabi,Wrong Way Driving,Highway,Sedan,Heatwave,5,0,5,12.0,0
INC-02552,2022-05-18,2022,5,May,7,Morning Rush (6-9),Abu Dhabi,Distracted Driving,Industrial Zone,Bus,Sandstorm,5,0,10,8.2,0
INC-02553,2021-08-17,2021,8,August,22,Night (19-24),Dubai,Signal Violation,Highway,Bus,Heatwave,2,0,2,8.6,3000
INC-02554,2022-12-27,2022,12,December,14,Midday (9-15),Dubai,Wrong Way Driving,Coastal Road,Truck,Fog,3,0,3,9.5,3000
INC-02555,2022-08-29,2022,8,August,17,Evening Rush (15-19),Abu Dhabi,DUI,Urban Street,Sedan,Clear,4,0,7,8.5,0
INC-02556,2023-06-26,2023,6,June,19,Night (19-24),Abu Dhabi,Wrong Way Driving,Urban Street,Van,Clear,5,0,2,11.6,0
